,about,after,all,also,am,an,any,anyon,are,articl,as,at,be,because,been,but,by,ca,can,car,com,come,comput,could,day,did,distribut,do,does,edu,even,first,for,get,go,good,had,has,have,he,here,his,host,how,if,into,is,it,just,know,last,like,look,make,me,more,most,much,my,need,new,nntp,no,not,now,on,one,only,or,other,out,over,peopl,posting,problem,re,realli,reply,right,run,say,see,should,so,some,take,than,thank,that,their,them,then,there,these,they,thing,think,this,those,time,too,two,univers,up,usa,use,ve,very,want,was,way,we,well,were,what,when,where,which,who,why,will,with,work,would,write,year,you,your
703,0.0,0.0,0.0,0.0,0.2314675317681829,0.4703590576002771,0.0,0.0,0.0,0.0,0.0,0.0,0.1280755128668859,0.0,0.0,0.1341989376686677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185720822831738,0.0,0.0,0.33174084958820127,0.0,0.0,0.0,0.0,0.0,0.12014879832186771,0.0,0.0,0.0,0.1412533840963002,0.0,0.0,0.0,0.10505120733282716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15182650235447648,0.0,0.21964797998504154,0.14147249394698114,0.0,0.0,0.0,0.0,0.0,0.19069166105234472,0.2800454055720351,0.0,0.0,0.0,0.20733613822720529,0.14147249394698114,0.0,0.10556875228845819,0.0,0.0,0.0,0.0,0.0,0.0,0.21630124780663654,0.0,0.0,0.0,0.0,0.21870454548119406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22433402987341308,0.0,0.15034631774860355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12844901489633498,0.0,0.15240942494807258,0.0,0.0,0.0,0.0
704,0.0,0.15950018945735722,0.0,0.0,0.0,0.31979474052445245,0.1162596875909268,0.0,0.09128669868675851,0.09810869841413745,0.0,0.09613673048822381,0.17415578479030364,0.0,0.0,0.09124117789792821,0.11726663476730233,0.0,0.0,0.0,0.0,0.0,0.0,0.14063467267564175,0.0,0.0,0.0,0.09466592740298213,0.12339810697745629,0.14860605150509945,0.0,0.32150566200120595,0.07518297436903852,0.0,0.0,0.0,0.0,0.11141559602528794,0.0,0.0,0.0,0.0,0.09603746028776491,0.0,0.0,0.0,0.2856951347949305,0.22483408582963865,0.0,0.0,0.0,0.114367632307362,0.1447569762102953,0.0,0.11464391640622096,0.12656506882017896,0.15722476320308615,0.0,0.0,0.0,0.14933754890233264,0.09618643196527943,0.0,0.0,0.14908008792346614,0.08188056848687618,0.0,0.0,0.0,0.0,0.11063690765263724,0.0,0.0,0.09618643196527943,0.0,0.07177565989229456,0.0,0.0,0.0,0.0,0.1386824816129322,0.0,0.0,0.2260127750874575,0.0,0.0,0.0,0.0,0.29282323074570427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17082776434853583,0.0,0.0,0.0,0.0,0.10221969981511678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21259874208649676,0.0,0.0,0.1367963549538608,0.0,0.0,0.0,0.08733183453289317,0.0,0.0,0.08953837047685761,0.0,0.0,0.0
705,0.1449305934382175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12027901307347487,0.0,0.0,0.0,0.11473350563093972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384453028575356,0.0,0.0,0.0,0.0,0.18472028358712145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20427827039602786,0.0,0.12653859880651988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20446682783709624,0.0,0.12673488333214206,0.15355996195566274,0.11850064330564616,0.0,0.10788553107053152,0.14253594690393145,0.0,0.25087224245990347,0.0,0.0,0.0,0.0,0.12673488333214206,0.0,0.09457134126589736,0.0,0.20465587062603854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081445884814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901075267345476,0.0,0.0,0.1809242937875284,0.0,0.0,0.0,0.32995144738312143,0.0,0.0,0.0,0.1979663933948754,0.0,0.0,0.0,0.0,0.0,0.0,0.22813771562025442,0.0
706,0.0,0.0,0.0,0.19469115266439144,0.0,0.14710830043158712,0.0,0.0,0.12597797331309724,0.0,0.0,0.0,0.24033942649102316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21514984066123347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307620214006979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11273229611141906,0.0,0.0,0.0,0.13253414553531917,0.0,0.1273091816024381,0.0,0.0985666438392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412179255486437,0.13273973025121222,0.0,0.0,0.0,0.1129972736454886,0.0,0.0,0.13137943128243162,0.0,0.0,0.21842364971356462,0.0,0.13273973025121222,0.0,0.09905224196428332,0.0,0.0,0.0,0.0,0.0,0.0,0.20294948145618819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15101040875508068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821315876383974,0.0,0.0,0.0,0.0,0.0,0.19911504357750093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18878246011328498,0.0,0.0,0.32731058404260743,0.0,0.0,0.0,0.0,0.19168008714947782,0.11947357363400864,0.0
707,0.0,0.0,0.0,0.0,0.0,0.07727369251609877,0.08427732741494588,0.0,0.13234852343528694,0.1422391384294022,0.07478830519844087,0.0,0.1262465468479784,0.0,0.2901050306319231,0.19842379029485194,0.17001453862334484,0.3004418469899728,0.1526579455590871,0.0,0.14811902542866856,0.0,0.0,0.0,0.0,0.0,0.09010326213636888,0.0,0.0,0.10772539577609354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076581711103221,0.17764954310784317,0.0,0.11238838250324326,0.21975572193133408,0.06961811658440656,0.0,0.06687352463974655,0.0,0.10355103697116996,0.05432784787844003,0.08629011988329037,0.08863803999824674,0.0,0.08290576547525413,0.0,0.0,0.0,0.0,0.0,0.21126071917359424,0.0,0.0,0.0,0.06972610702461504,0.2534536205147753,0.0,0.0,0.1780671087876442,0.0,0.0,0.0,0.0,0.0,0.0,0.40875060192317997,0.06972610702461504,0.0,0.05203059559605072,0.0,0.0,0.0,0.0,0.10053174192876849,0.0,0.0,0.0,0.09269114143844062,0.11539876134725487,0.0,0.0,0.15920195428632777,0.0,0.0,0.0,0.0,0.10968359905786537,0.0,0.0,0.0,0.12383404536765973,0.0,0.0,0.11056522819254766,0.0,0.07409965817118196,0.0880098006444987,0.0,0.0,0.0,0.0,0.10459202239164508,0.0738194739945838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09137648732406049,0.0,0.0,0.0,0.0,0.0,0.12981377674831748,0.0,0.06275760215914734,0.0
708,0.0,0.0,0.17555461151814303,0.0,0.0,0.0,0.0,0.0,0.1521990455956231,0.0,0.17201111697302102,0.0,0.0,0.0,0.0,0.0,0.1955144632082399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760496471651135,0.0,0.0,0.22503393044555547,0.0,0.0,0.0,0.0,0.0,0.0,0.16011982038458358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19068106016124942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49797030107348284,0.16036819553084986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638863774962877,0.0,0.16036819553084986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25226936668111233,0.16478231246540212,0.0,0.0,0.0,0.0,0.0,0.0,0.2604164516776037,0.0,0.0,0.0,0.20048536168003514,0.0,0.0,0.0,0.0,0.0,0.0,0.23727738822980718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.0,0.07869448972171474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452151370834505,0.0,0.0,0.0,0.0,0.06581661193487208,0.09003347219478126,0.0,0.0,0.0,0.0,0.10081203068669625,0.0,0.0,0.0693865871949252,0.0,0.4150176844023964,0.0,0.0,0.0,0.146639040775299,0.0,0.0,0.11128173246428709,0.0,0.06581661193487208,0.0,0.12984513544160511,0.0,0.24182188803139548,0.5932119152958847,0.0,0.22435356145643537,0.04738313451054333,0.06383326884057575,0.09103024812104675,0.07635254769194692,0.07047838916415318,0.07395269651029453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06244490079468223,0.0,0.0,0.0,0.0,0.0,0.04745663442414768,0.17250433625958994,0.044373274038878016,0.0,0.08079676365426934,0.16012031131457397,0.0,0.0,0.0,0.0,0.0,0.0,0.04745663442414768,0.0,0.035412803889951286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734269587988899,0.05398870216903675,0.0,0.0,0.0,0.0608823794771271,0.042141654475286484,0.0,0.0,0.07525235293150472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072792416936956,0.0,0.0,0.0702158319675822,0.0,0.05244617445563663,0.0,0.0,0.06749283110891051,0.0,0.0,0.0,0.08617587450408193,0.22947965731522085,0.10225080735857904,0.1325298057481111,0.0685287803811735,0.04271376547598384,0.06177614562181069
710,0.0,0.0,0.0,0.0,0.0,0.24043765274977558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608734181330069,0.0,0.0,0.0,0.0,0.0,0.0,0.21352371220514138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29182089281177054,0.0,0.0,0.16109989996897275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18468569865016038,0.24400260790768016,0.2924326935445915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3477777645134827,0.0,0.0,0.0,0.3590640799620777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254388335973456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952707326908963,0.0
711,0.09238934705848448,0.0,0.0,0.0,0.0,0.08953528987525791,0.0,0.0,0.0,0.08240464559287261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24963798735850465,0.0,0.0,0.06314859393350064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08066494619311398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13180909391239506,0.096061046165363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08079007228781702,0.0,0.0,0.0,0.0,0.0,0.0,0.07996214645270465,0.0,0.0,0.0,0.0,0.08079007228781702,0.3961743790183644,0.06028668111212853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12708791978798714,0.0,0.12630852984783447,0.10364603176555216,0.0,0.13268656511610455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12788050437871137,0.0,0.08553296454892652,0.0,0.11533436090684893,0.11953528119397527,0.0,0.08928425449686628,0.0,0.0,0.0,0.0,0.0,0.0,0.0733528116261446,0.13022189154404443,0.08703577717032362,0.07520615200665588,0.0,0.0,0.7361730412842912
712,0.09680101692096593,0.0,0.0,0.0,0.0,0.0,0.10231312631331317,0.0,0.0,0.08633953747234883,0.0,0.0,0.07663199160718852,0.1345887991984729,0.0,0.0802958476208287,0.0,0.1215793364746197,0.18532756253430838,0.0,0.35963457843113056,0.0,0.0,0.24752815576320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13232798595323844,0.0,0.0,0.0,0.0,0.0,0.07188916521602855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257115128169929,0.13190859588961176,0.0,0.0,0.0,0.0,0.0,0.0,0.10089118372306728,0.0,0.0,0.0,0.0,0.13656603751969298,0.0,0.0,0.0,0.23744433467731235,0.0,0.07205814087236073,0.0,0.0,0.33512162768745035,0.11605002948969717,0.0,0.0,0.0,0.0,0.0,0.0631654213851066,0.0,0.0,0.0,0.0,0.0,0.1356911733325783,0.0,0.09945009351526135,0.0,0.0,0.0,0.0,0.1932720241355772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859521789213482,0.15033519351187957,0.0,0.11514541134726963,0.0,0.0,0.0,0.10684436878041322,0.0,0.10582309140916599,0.0,0.0,0.12697527468607775,0.1792344726358938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10436266032378967,0.2305664122161616,0.0,0.09119180951956087,0.157594619395862,0.0,0.3809403236777772,0.0
713,0.07765356090754968,0.0,0.07433467964936559,0.0,0.0,0.0,0.1641507256540381,0.10202602391445548,0.0,0.06926138531491584,0.07283426601982275,0.06786924340952818,0.12294802713889239,0.0,0.0,0.0,0.0,0.0,0.22300403894809676,0.0,0.0,0.0,0.0,0.0,0.0,0.09897280796346958,0.0,0.0,0.0,0.2622769733927015,0.0,0.0,0.0,0.32121713387560596,0.09417509381388686,0.19057118449069296,0.0,0.15731119974345686,0.11533865753194757,0.0,0.0,0.0,0.06779916204349834,0.18267437064238076,0.0,0.0,0.3025364896306244,0.05290839141445413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29149629798917787,0.0,0.0,0.06790433095231198,0.0822771616109359,0.12698487881982676,0.0,0.05780488066241303,0.07637051344261604,0.09152867317654882,0.0,0.0,0.07810587251533499,0.0,0.0995177320746941,0.06790433095231198,0.0,0.05067116082865292,0.10995970112733162,0.0,0.0,0.0,0.0,0.0,0.10382082839342859,0.0,0.0,0.0,0.0935639407363507,0.0,0.2067231850148997,0.09723368620538428,0.0,0.10506451988437958,0.0,0.0,0.13954678037872478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571031547625738,0.0,0.08489104903594302,0.11260167812211229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22513116009799308,0.08839370697402742,0.0,0.0,0.0,0.0,0.08371949446093126,0.3082664401635547,0.0,0.0,0.06321102693554517,0.0,0.12223579283678783,0.0
714,0.0,0.0,0.0,0.0,0.0,0.08076239962393653,0.17616446100346989,0.0,0.20748557480461546,0.14866086718460556,0.15632960701017504,0.0,0.19791937726195014,0.0,0.10106750716801641,0.06912737019501783,0.08884512738482878,0.0,0.0,0.0,0.0,0.0,0.11889411126554603,0.0,0.0,0.0,0.0,0.07172207504556143,0.0,0.11258891842787308,0.11076732214413851,0.0,0.11392227547489989,0.0,0.0,0.0,0.19938923884386958,0.0,0.12377997328992929,0.10121465241538896,0.0,0.0,0.07276119426393764,0.0,0.20967807330125415,0.0,0.1623391471993463,0.0,0.0,0.0926398179655966,0.11889411126554603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11757084969412121,0.0,0.07287406019286766,0.08829879837774174,0.0,0.11294806428430877,0.12407091841586855,0.16391971809532777,0.0,0.0,0.0,0.0,0.0,0.0,0.07287406019286766,0.0,0.10875928449580007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856174214988337,0.0,0.0,0.0,0.0,0.22185268033370112,0.0,0.0,0.0,0.16580931114656683,0.0,0.0748799106803793,0.0,0.0,0.19413724774989966,0.0,0.0,0.0,0.1183377047546563,0.07744506584787988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10403361354955824,0.0,0.0,0.0,0.0,0.0,0.10364149705304626,0.0,0.11383302283566502,0.08984669156002678,0.13233104163383294,0.35238728079121245,0.0,0.06783726630027358,0.1052322931670083,0.3279547268924121,0.18972599338972376
715,0.0,0.0,0.0,0.0,0.0,0.06573640962697724,0.0,0.0,0.33776501937920544,0.060501122466973575,0.0,0.11857012066942929,0.05369870681319593,0.09431106143691743,0.0,0.22506439356606606,0.0,0.0,0.12986548093316838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07665047127506266,0.0,0.0,0.18328309450179858,0.0,0.0,0.0,0.0,0.08226371531938827,0.08323375658113373,0.0,0.0,0.0,0.08238348392830759,0.0,0.09347264045742795,0.0,0.15956949777370233,0.11377805992646958,0.0,0.22022609383578198,0.04621647479244262,0.07340664698049977,0.07540401288113971,0.0,0.0,0.17853584212642729,0.0,0.21209390417068563,0.0,0.0,0.0,0.0636568744009611,0.0,0.0,0.0,0.21561194343247708,0.11092367947883969,0.0,0.10098730044870438,0.0,0.0,0.058707850515597564,0.0,0.13645389669739819,0.0,0.17386122060685638,0.0,0.0,0.04426221180675456,0.0,0.0,0.0,0.09932801642352125,0.0,0.09508353340566399,0.0,0.20906443779754183,0.157703938921257,0.0,0.08172986161400879,0.0,0.04514414733578767,0.0,0.08410559640372857,0.27532750127175337,0.13496018999251183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881147618111123,0.0,0.06303627177832873,0.0,0.0,0.14830785525646656,0.0,0.0,0.1779519990252505,0.06279792026173701,0.0,0.0,0.0,0.0,0.0,0.07721356520129702,0.0,0.0,0.0,0.18530836758308775,0.0,0.1077106128558865,0.0,0.19170383571355673,0.05521602065136561,0.0,0.1601628953559236,0.0
716,0.0,0.0,0.09954643032688715,0.0,0.0,0.0,0.43964994135996466,0.27325944038601485,0.0,0.0,0.0,0.090888141877703,0.0,0.0,0.0,0.08625986217506587,0.0,0.0,0.0,0.1399785244000571,0.38634661801378306,0.0,0.0,0.0,0.0,0.0,0.11751053079659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244028827752446,0.10533285714533044,0.23168630759207234,0.0,0.0,0.0,0.09079429133777184,0.0,0.17442971964239523,0.0,0.06752439939745988,0.070853086668163,0.11253752139007982,0.0,0.0,0.0,0.2737079267159021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909351299006493,0.0,0.0,0.0,0.07741029560573394,0.10227274848434569,0.0,0.18000647774907233,0.0,0.10459668129524094,0.0,0.13327070257102946,0.0909351299006493,0.0,0.0,0.0,0.0,0.0,0.0,0.13111110603383908,0.1457697036254336,0.0,0.0,0.0,0.0,0.0,0.14057804240482344,0.13841826742986132,0.0,0.0,0.0,0.10345170289637531,0.14304674036622497,0.0,0.0,0.11666118243724594,0.08075070789235136,0.0,0.0,0.0,0.1476664608165,0.0,0.0,0.0,0.0,0.15079227029357473,0.0,0.0,0.09627360171600148,0.0,0.0,0.0,0.0,0.10049595266892099,0.0,0.0,0.0,0.11917104079459183,0.0,0.0,0.08256394956595665,0.0,0.0,0.0,0.0,0.0,0.0
717,0.0,0.0,0.37273030183776495,0.0,0.0,0.0,0.41154377612522575,0.17052691452728763,0.0,0.0,0.0,0.11343706464178406,0.0,0.0,0.0,0.0,0.0,0.0,0.12424343394592166,0.0,0.12054935158850386,0.0,0.0,0.0,0.0,0.0,0.14666434369404016,0.111701582440459,0.0,0.2630227934495213,0.0,0.0,0.0,0.0,0.15740482238987477,0.0,0.0,0.0,0.09638886550716513,0.0,0.0,0.0,0.11331993022199183,0.0,0.0,0.0,0.0,0.08843140597220295,0.14045755392084236,0.0,0.0,0.1349487176554979,0.3416135827445872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11349571017338178,0.0,0.0,0.0,0.09661542776815736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11349571017338178,0.0,0.08469208521613157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16092910966304547,0.0,0.0,0.0,0.0,0.0,0.14560427598055414,0.0,0.0,0.0,0.0,0.0,0.12061469780285014,0.14325674058984628,0.0,0.0,0.0,0.0,0.0,0.2403172637383317,0.0,0.0,0.16792585085891734,0.0,0.0,0.0,0.0,0.0,0.1487368184535543,0.0,0.0,0.2060953583273128,0.0,0.0,0.0,0.0,0.1021528223756489,0.14774177739738817
718,0.0,0.0,0.12489426160615971,0.0,0.0,0.12644007140321556,0.0,0.0,0.0,0.0,0.0,0.2280625700247862,0.0,0.0,0.0,0.0,0.41728270715111715,0.0,0.24978852321231942,0.17562171127841011,0.0,0.0,0.0,0.0,0.0,0.0,0.1474326193977549,0.0,0.14636699870357808,0.0,0.0,0.0,0.08917727006958535,0.1349241596919398,0.0,0.0,0.0,0.0,0.09689378184615116,0.0,0.0,0.0,0.0,0.0,0.0,0.36711749261510385,0.0,0.17778927708163803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501234477389977,0.0,0.0,0.12244020916621445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262460948804018,0.0,0.0,0.0,0.0,0.08513573000210786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18882270471997603,0.15720252439843185,0.0,0.08683208050096772,0.0,0.1617721088669453,0.0,0.0,0.0,0.0,0.0,0.14636699870357808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17044481225777802,0.28526133256583924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17821480791067912,0.0,0.0,0.0,0.0,0.0,0.0,0.10268793220207559,0.14851569705051693
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576894952263461,0.0,0.0,0.13500495033618556,0.0,0.0,0.0,0.0,0.30233473983326714,0.0,0.0,0.0,0.2380924633957932,0.0,0.0,0.1400723787440139,0.0,0.0,0.0,0.0,0.1112444397876327,0.0,0.19738366651771652,0.0,0.0,0.0,0.1208704244026462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21136431144843454,0.3326756108439201,0.17613200511948934,0.18092448748325216,0.0,0.0,0.21418956697325875,0.198684804104184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36346359188071264,0.0,0.19183697484594345,0.28172738717555973,0.0,0.0,0.0,0.0,0.0,0.0,0.10620280910825686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462395950267353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21348913002159708,0.0,0.0,0.0,0.0,0.0,0.0,0.1852663296954785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12809835378293746,0.0
720,0.14407546513632258,0.0,0.1379177390073897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535984300027185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18363038573545262,0.0,0.0,0.16162956781914664,0.2919712360474113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17498327890212825,0.20307297532109772,0.0,0.0,0.33892708346137423,0.0,0.0,0.0,0.19632843654722823,0.0,0.1601588180927419,0.0,0.0,0.0,0.17588068835214848,0.1501631355270069,0.0,0.0,0.0,0.0,0.0,0.19560562215645966,0.0,0.30530783625762836,0.0,0.0,0.0,0.0,0.0,0.12469601539860854,0.0,0.0,0.0,0.0,0.0,0.0,0.09401334568645399,0.0,0.20344834761126612,0.0,0.21097362204003658,0.0,0.0,0.0,0.0,0.0,0.2085123861844001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294548959272925,0.0,0.16162956781914664,0.11187699065841065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13338336122317568,0.1969703301073459,0.0,0.0,0.0,0.13923326558247917,0.0,0.2095278371795306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11727933659508283,0.0,0.11339582179775588,0.0
721,0.0,0.0,0.0,0.11636323878850462,0.0,0.0,0.09589276729133998,0.0,0.0,0.0,0.17019185981533555,0.0,0.07182317658593385,0.0,0.0,0.07525711810218735,0.0,0.0,0.2605468154548204,0.0,0.16853338463047302,0.0,0.0,0.11599762754765526,0.0,0.0,0.0,0.15616380767879345,0.2035612894164455,0.12257254264439905,0.0,0.0,0.06201206639061739,0.1876470527071773,0.0,0.0,0.0,0.27569185958605696,0.0,0.0,0.0,0.0,0.0,0.0,0.0760903024921228,0.12764303228524845,0.1767342854056685,0.061815530153162886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10439280324139653,0.0,0.12018876014999227,0.08514244015063147,0.0,0.0,0.0,0.0,0.07418140483796944,0.0,0.33768172194053847,0.0,0.0,0.0,0.0,0.09125501245709343,0.0,0.0,0.0,0.0,0.05920166133124304,0.12847143976508052,0.0,0.0,0.265706721330726,0.0,0.0,0.0,0.09320939568748222,0.10546620696883634,0.0,0.0,0.0,0.06038126909087699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10013966497783675,0.0,0.099182474861282,0.0,0.0,0.11900731515074092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11283172442412329,0.0,0.0,0.0,0.14406526388502183,0.0,0.0,0.22155784954439806,0.0,0.42844264222899664,0.0
722,0.2112627549284595,0.0,0.10111673583228215,0.13547973161705706,0.0,0.0,0.0,0.0,0.0,0.09421558329573056,0.09907573788444296,0.0,0.0,0.14686622829798113,0.0,0.17524115466206397,0.0,0.0,0.10111673583228215,0.5687465206928768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090942712188727,0.0,0.1427091180511552,0.0,0.0,0.07219958982827772,0.0,0.0,0.0,0.0,0.21398888248325498,0.15689404487811684,0.0,0.0,0.0,0.09222653531757061,0.12424507757821257,0.0,0.0,0.0685895700497287,0.3598538302177241,0.0,0.0,0.0,0.10982933585058186,0.0,0.0,0.11009465654028719,0.12154275794611029,0.15098582504053812,0.0,0.0,0.0,0.0,0.09236959555298752,0.0,0.0863681427490242,0.0,0.07863141235461957,0.0,0.12450555663020692,0.0,0.0,0.10624665250912183,0.0,0.0,0.09236959555298752,0.0,0.06892748321502598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12279250357389061,0.0,0.0,0.0,0.07030088038368912,0.1322660299123623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08202451832183147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19558455929302995,0.0,0.0,0.13666809875927236,0.0,0.0,0.0,0.0,0.1313680497554189,0.0,0.0,0.0,0.0,0.0,0.09951048820976326,0.08598534011955404,0.0,0.0,0.0
